Company,Pull,PMID,Title,"Affiliated (1 = primary, 2 = secondary)",Research Topic,Samples,Number of proteins Investigated ,Number of Proteins Associated ,Number of Proteins Found to be Significant ,Biomarkers,Been Converted,Panels,Assays / Protein Classes,Comment,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Unnamed: 24,Assays Run ,96,48,other animals,UNIProt ID,Comments,Unnamed: 31
Olink,Q3 '21,33667475,Distinct plasma biomarkers confirm the diagnosis of mastocytosis and identify increased risk of anaphylaxis,,Immunology ,43,96,,4,,,1,Target 96,,"Gülen T, Teufelberger A, Ekoff M, Westerberg CM, Lyberg K, Dahlén SE, Dahlén B, Nilsson G.",J Allergy Clin Immunol. 2021 Sep;148(3):889-894. doi: 10.1016/j.jaci.2021.02.023. Epub 2021 Mar 2.,Gülen T,J Allergy Clin Immunol,2021,3/5/2021,,,10.1016/j.jaci.2021.02.023,,43,0,0,,,,
Olink,Q3 '21,34223649,Differential effects of estradiol and progesterone on human T cell activation in vitro,,Immunology ,138,184,,N/A ,,,2,Target 96,2 Panels,"Papapavlou G, Hellberg S, Raffetseder J, Brynhildsen J, Gustafsson M, Jenmalm MC, Ernerudh J.",Eur J Immunol. 2021 Oct;51(10):2430-2440. doi: 10.1002/eji.202049144. Epub 2021 Jul 26.,Papapavlou G,Eur J Immunol,2021,7/5/2021,,,10.1002/eji.202049144,,276,2,1,,,,
Olink,Q3 '21,33830511,Electrical impedance spectroscopy for the characterization of skin barrier in atopic dermatitis,,Immunology? (Atopic dermatitis) ,,,,7,,,1,Undisclosed ,,"Rinaldi AO, Korsfeldt A, Ward S, Burla D, Dreher A, Gautschi M, Stolpe B, Tan G, Bersuch E, Melin D, Askary Lord N, Grant S, Svedenhag P, Tsekova K, Schmid-Grendelmeier P, Möhrenschlager M, Renner ED, Akdis CA.",Allergy. 2021 Oct;76(10):3066-3079. doi: 10.1111/all.14842. Epub 2021 May 15.,Rinaldi AO,Allergy,2021,4/8/2021,,,10.1111/all.14842,,0,0,0,,,,
Olink,Q3 '21,34254293,Large-scale serum analysis identifies unique systemic biomarkers in psoriasis and hidradenitis suppurativa,,Immunology ,31,1536,,434,,,1,Explore 1536 ,,"Navrazhina K, Renert-Yuval Y, Frew JW, Grand D, Gonzalez J, Williams SC, Garcet S, Krueger JG.",Br J Dermatol. 2021 Jul 13. doi: 10.1111/bjd.20642. Online ahead of print.,Navrazhina K,Br J Dermatol,2021,7/13/2021,,,10.1111/bjd.20642,,31,0,0,,,,
Olink,Q3 '21,34032505,Cardiovascular Proteomics: A Post Hoc Analysis from a Phase II Randomized Clinical Trial Comparing GnRH Antagonist vs GnRH Agonist among Men with Advanced Prostate Cancer,,Cardio vascular / Oncology ,283,184,,5,,,2,Target 96,2 panels. 188 plex ,"Lifshitz K, Ber Y, Shenhar C, Nillson J, Peer A, Rosenbaum E, Baniel J, Kedar D, Ben Zadok OI, Margel D.",J Urol. 2021 Oct;206(4):952-959. doi: 10.1097/JU.0000000000001879. Epub 2021 May 25.,Lifshitz K,J Urol,2021,5/25/2021,,,10.1097/JU.0000000000001879,,566,5,1,,,,
Olink,Q3 '21,34100060,Predicting outcome in acute myocardial infarction: an analysis investigating 175 circulating biomarkers,,Cardiovascular ,1099,175,,5,,,2,Target 96,2 panels. 175 plex ,"Eggers KM, Lindhagen L, Lindhagen L, Baron T, Erlinge D, Hjort M, Jernberg T, Marko-Varga G, Rezeli M, Spaak J, Lindahl B.",Eur Heart J Acute Cardiovasc Care. 2021 Oct 1;10(7):806-812. doi: 10.1093/ehjacc/zuaa014.,Eggers KM,Eur Heart J Acute Cardiovasc Care,2021,6/8/2021,,,10.1093/ehjacc/zuaa014,,2198,22,1,,,,
Olink,Q3 '21,34151535,Proteomic profiling of low muscle and high fat mass: a machine learning approach in the KORA S4/FF4 study,,General Health,1478,252,,6,,,3,Target 96 ,3 panels,"Huemer MT, Bauer A, Petrera A, Scholz M, Hauck SM, Drey M, Peters A, Thorand B.",J Cachexia Sarcopenia Muscle. 2021 Aug;12(4):1011-1023. doi: 10.1002/jcsm.12733. Epub 2021 Jun 20.,Huemer MT,J Cachexia Sarcopenia Muscle,2021,6/21/2021,PMC8350207,,10.1002/jcsm.12733,,4434,46,0,,,,
Olink,Q3 '21,33751690,Sleep duration is associated with protein biomarkers for cardiometabolic health: A large-scale population study,,Cardiometabolic,"2,430",252,,5,,,3,Target 96 ,3 panels,"Theorell-Haglöw J, Hammar U, Lind L, Elmståhl S, Lindberg E, Fall T.",J Sleep Res. 2021 Oct;30(5):e13284. doi: 10.1111/jsr.13284. Epub 2021 Mar 9.,Theorell-Haglöw J,J Sleep Res,2021,3/22/2021,,,10.1111/jsr.13284,,7290,75,1,,,,
Olink,Q3 '21,34346268,Screening of biomarkers for prediction of multisite artery disease in patients with recent myocardial infarction,,Cardiovascular ,,96,,9,,,1,Target 96,,"Jönelid B, Christersson C, Hedberg P, Leppert J, Lindahl B, Lindhagen L, Oldgren J, Siegbahn A.",Scand J Clin Lab Invest. 2021 Sep;81(5):353-360. doi: 10.1080/00365513.2021.1921839. Epub 2021 Aug 4.,Jönelid B,Scand J Clin Lab Invest,2021,8/4/2021,,,10.1080/00365513.2021.1921839,,0,0,0,,,,
Olink,Q3 '21,33151525,Non-invasive Embryo Assessment: Altered Individual Protein Profile in Spent Culture Media from Embryos Transferred at Day 5,,Reproductive Health,69,96,,13,,,1,Target 96,,"Freis A, Roesner S, Marshall A, Rehnitz J, von Horn K, Capp E, Dietrich JE, Strowitzki T, Germeyer A.",Reprod Sci. 2021 Jul;28(7):1866-1873. doi: 10.1007/s43032-020-00362-9. Epub 2020 Nov 5.,Freis A,Reprod Sci,2021,11/5/2020,,,10.1007/s43032-020-00362-9,,69,0,1,,,,
Olink,Q3 '21,34318583,"Vitreous proteomics, a gateway to improved understanding and stratification of diverse uveitis aetiologies",,Immunology,69,96,,4,,,1,Target 96 ,,"Schrijver B, Kolijn PM, Ten Berge JCEM, Nagtzaam NMA, van Rijswijk ALCT, Swagemakers SMA, van der Spek PJ, Missotten TOAR, van Velthoven MEJ, de Hoog J, van Hagen PM, Langerak AW, Dik WA.",Acta Ophthalmol. 2021 Jul 28. doi: 10.1111/aos.14993. Online ahead of print.,Schrijver B,Acta Ophthalmol,2021,7/28/2021,,,10.1111/aos.14993,,69,0,1,,,,
Olink,Q3 '21,34561618,Distinct immune signatures discriminate between asymptomatic and presymptomatic SARS-CoV-2(pos) subjects,,Infectious Disease / Immunology ,52,184,,N/A ,,,2,Target 96 ,2 panels; Focus was more on cell type phenotyping with CyTof,"Yu S, Di C, Chen S, Guo M, Yan J, Zhu Z, Liu L, Feng R, Xie Y, Zhang R, Chen J, Wang M, Wei D, Fang H, Yin T, Huang J, Chen S, Lu H, Zhu J, Qu J.",Cell Res. 2021 Nov;31(11):1148-1162. doi: 10.1038/s41422-021-00562-1. Epub 2021 Sep 24.,Yu S,Cell Res,2021,9/25/2021,PMC8461439,,10.1038/s41422-021-00562-1,,104,1,0,,,,
Olink,Q3 '21,34174102,Virological and immunological features of SARS-COV-2 infected children with distinct symptomatology,,Infectious Disease / Immunology ,66,184,,2,,,2,Target 96,2 Panels,"Cotugno N, Ruggiero A, Pascucci GR, Bonfante F, Petrara MR, Pighi C, Cifaldi L, Zangari P, Bernardi S, Cursi L, Santilli V, Manno EC, Amodio D, Linardos G, Piccioni L, Barbieri MA, Perrotta D, Campana A, Donà D, Giaquinto C; CACTUS Study Team, Concato C, Brodin P, Rossi P, De Rossi A, Palma P.",Pediatr Allergy Immunol. 2021 Nov;32(8):1833-1842. doi: 10.1111/pai.13585. Epub 2021 Jul 16.,Cotugno N,Pediatr Allergy Immunol,2021,6/26/2021,PMC8420243,,10.1111/pai.13585,,132,1,0,,,,
Olink,Q3 '21,34402882,Long-term effect of hematopoietic cell transplantation on systemic inflammation in patients with mucopolysaccharidoses,,Immunology / Metabolic diseases ,97,96,,5,,,1,Target 96,,"van den Broek BTA, Lindemans CA, Boelens JJ, Delemarre EM, Drylewicz J, Verhoeven-Duif N, van Hasselt PM, Nierkens S.",Blood Adv. 2021 Aug 24;5(16):3092-3101. doi: 10.1182/bloodadvances.2020003824.,van den Broek BTA,Blood Adv,2021,8/17/2021,PMC8405183,,10.1182/bloodadvances.2020003824,,97,1,0,,,,
Olink,Q3 '21,34390530,Multiplex protein screening of biomarkers associated with major bleeding in patients with atrial fibrillation treated with oral anticoagulation,,Cardiovascular,4200,252,,9,,,3,Target 96,Multiple panels,"Siegbahn A, Lindbäck J, Hijazi Z, Åberg M, Alexander JH, Eikelboom JW, Lopes RD, Pol T, Oldgren J, Granger CB, Yusuf S, Wallentin L.",J Thromb Haemost. 2021 Nov;19(11):2726-2737. doi: 10.1111/jth.15498. Epub 2021 Aug 24.,Siegbahn A,J Thromb Haemost,2021,8/14/2021,,,10.1111/jth.15498,,12600,131,0,,,,
Olink,Q3 '21,34358298,Using multimarker screening to identify biomarkers associated with cardiovascular death in patients with atrial fibrillation,,Cardiovascular,5911,252,,11,,,3,Target 96,3 panels,"Pol T, Hijazi Z, Lindbäck J, Oldgren J, Alexander JH, Connolly SJ, Eikelboom JW, Ezekowitz MD, Granger CB, Lopes RD, Yusuf S, Siegbahn A, Wallentin L.",Cardiovasc Res. 2021 Aug 6:cvab262. doi: 10.1093/cvr/cvab262. Online ahead of print.,Pol T,Cardiovasc Res,2021,8/6/2021,,,10.1093/cvr/cvab262,,17733,184,1,,,,
Olink,Q3 '21,34410878,"Strong Associations Between Early Tubular Damage and Urinary Cytokine, Chemokine, and Growth Factor Levels in Elderly Males and Females",,Organ Health,90,184,,119,,,2,Undisclosed ,2 Panels,"Fellström B, Helmersson-Karlqvist J, Lind L, Soveri I, Thulin M, Ärnlöv J, Kultima K, Larsson A.",J Interferon Cytokine Res. 2021 Aug;41(8):283-290. doi: 10.1089/jir.2021.0065.,Fellström B,J Interferon Cytokine Res,2021,8/19/2021,,,10.1089/jir.2021.0065,,180,1,1,,,,
Olink,Q3 '21,34439141,"In Uveal Melanoma, Angiopoietin-2 but Not Angiopoietin-1 Is Increased in High-Risk Tumors, Providing a Potential Druggable Target",,Oncology ,83,,,N/A ,,,1,Undisclosed ,Study began with interrogation of 2 cytokines,"Ten Voorde AMW, Wierenga APA, Nell RJ, van der Velden PA, Luyten GPM, Verdijk RM, Jager MJ.",Cancers (Basel). 2021 Aug 7;13(16):3986. doi: 10.3390/cancers13163986.,Ten Voorde AMW,Cancers (Basel),2021,8/27/2021,PMC8391938,,10.3390/cancers13163986,,83,0,1,,,,
Olink,Q3 '21,34339761,The inflammatory proteome of hidradenitis suppurativa skin is more expansive than that of psoriasis vulgaris,,Immunology,35,96,57,9,,,1,Target 96,,"Navrazhina K, Garcet S, Frew JW, Zheng X, Coats I, Guttman-Yassky E, Krueger JG.",J Am Acad Dermatol. 2021 Jul 30:S0190-9622(21)02187-3. doi: 10.1016/j.jaad.2021.07.035. Online ahead of print.,Navrazhina K,J Am Acad Dermatol,2021,8/2/2021,,,10.1016/j.jaad.2021.07.035,,35,0,0,,,,
Olink,Q3 '21,34161857,Urinary cytokines correlate with acute kidney injury in critically ill COVID-19 patients,,Infectious Disease / Organ Health,35,96,,19,,,1,Target 96 ,,"Gradin A, Andersson H, Luther T, Anderberg SB, Rubertsson S, Lipcsey M, Åberg M, Larsson A, Frithiof R, Hultström M.",Cytokine. 2021 Oct;146:155589. doi: 10.1016/j.cyto.2021.155589. Epub 2021 May 24.,Gradin A,Cytokine,2021,6/23/2021,PMC8141692,,10.1016/j.cyto.2021.155589,,35,0,0,,,,
Olink,Q3 '21,34231954,Proteomics to improve phenotyping in obese patients with heart failure with preserved ejection fraction,,Cardiovascular,1998,96,,5,,,1,Target 96,,"Kresoja KP, Rommel KP, Wachter R, Henger S, Besler C, Klöting N, Schnelle M, Hoffmann A, Büttner P, Ceglarek U, Thiele H, Scholz M, Edelmann F, Blüher M, Lurz P.",Eur J Heart Fail. 2021 Oct;23(10):1633-1644. doi: 10.1002/ejhf.2291. Epub 2021 Jul 20.,Kresoja KP,Eur J Heart Fail,2021,7/7/2021,,,10.1002/ejhf.2291,,1998,20,1,,,,
Olink,Q3 '21,33721346,An integrated scalp and blood biomarker approach suggests the systemic nature of alopecia areata,,Immunology ,26,340,5,,,,4,Undisclosed (340 proteins),,"Glickman JW, Dubin C, Dahabreh D, Han J, Del Duca E, Estrada YD, Zhang N, Kimmel GW, Singer G, Krueger JG, Pavel AB, Guttman-Yassky E.",Allergy. 2021 Oct;76(10):3053-3065. doi: 10.1111/all.14814. Epub 2021 Jun 17.,Glickman JW,Allergy,2021,3/15/2021,,,10.1111/all.14814,,104,1,0,,,,
Olink,Q3 '21,34496288,Differences in biomarker concentrations and predictions of long-term outcome in patients with ST-elevation and non-ST-elevation myocardial infarction,,Cardiovascular,1082,96,,11,,,1,Target 96,,"Hjort M, Eggers KM, Lindhagen L, Baron T, Erlinge D, Jernberg T, Marko-Varga G, Rezeli M, Spaak J, Lindahl B.",Clin Biochem. 2021 Dec;98:17-23. doi: 10.1016/j.clinbiochem.2021.09.001. Epub 2021 Sep 5.,Hjort M,Clin Biochem,2021,9/8/2021,,,10.1016/j.clinbiochem.2021.09.001,,1082,11,0,,,,
Olink,Q3 '21,33682349,Proteins linked to atherosclerosis and cell proliferation are associated with the shrunken pore syndrome in heart failure patients: Shrunken pore syndrome and proteomic associations,,Cardiovascular,300,96,,6,,,1,Target 96,,"Xhakollari L, Jujic A, Molvin J, Nilsson P, Holm H, Bachus E, Leosdottir M, Grubb A, Christensson A, Magnusson M.",Proteomics Clin Appl. 2021 Jul;15(4):e2000089. doi: 10.1002/prca.202000089. Epub 2021 Mar 20.,Xhakollari L,Proteomics Clin Appl,2021,3/8/2021,,,10.1002/prca.202000089,,300,3,0,,,,
Olink,Q3 '21,34312731,Association between Cardiorespiratory Fitness and Circulating Proteins in 50-Year-Old Swedish Men and Women: a Cross-Sectional Study,,General Health ,444,96,18,9,,,1,Target 96,,"Enarsson M, Feldreich T, Byberg L, Nowak C, Lind L, Ärnlöv J.",Sports Med Open. 2021 Jul 26;7(1):52. doi: 10.1186/s40798-021-00343-5.,Enarsson M,Sports Med Open,2021,7/27/2021,PMC8313632,,10.1186/s40798-021-00343-5,,444,4,1,,,,
Olink,Q3 '21,34583636,Association between cardiovascular disease- and inflammation-related serum biomarkers and poor lung function in elderly,,Cardiovascular / Immunology / Respiratory,611,252,,2,,,3,Target 96,"3 panels ,366 plex","Egervall K, Rosso A, Elmståhl S.",Clin Proteomics. 2021 Sep 28;18(1):23. doi: 10.1186/s12014-021-09329-7.,Egervall K,Clin Proteomics,2021,9/29/2021,PMC8480099,,10.1186/s12014-021-09329-7,,1833,19,0,,,,
Olink,Q3 '21,34385358,Periodontitis is associated to increased systemic inflammation in postmyocardial infarction patients,,Cardiovascular / Oral Health ,200,96,,8,,,1,Target 96 ,,"Lira-Junior R, Boström EA, Gustafsson A; PAROKRANK steering committee.",Open Heart. 2021 Aug;8(2):e001674. doi: 10.1136/openhrt-2021-001674.,Lira-Junior R,Open Heart,2021,8/13/2021,PMC8362710,,10.1136/openhrt-2021-001674,,200,2,0,,,,
Olink,Q3 '21,34433766,"Hepatocyte growth factor, colony-stimulating factor 1, CD40, and 11 other inflammation-related proteins are associated with pain in diabetic neuropathy: exploration and replication serum data from the Pain in Neuropathy Study",,Cardiometabolic / neurology ,360,96,,14,,,1,Target 96,,"Bäckryd E, Themistocleous A, Larsson A, Gordh T, Rice ASC, Tesfaye S, Bennett DL, Gerdle B.",Pain. 2021 Aug 24. doi: 10.1097/j.pain.0000000000002451. Online ahead of print.,Bäckryd E,Pain,2021,8/26/2021,,,10.1097/j.pain.0000000000002451,,360,3,1,,,,
Olink,Q3 '21,34616545,Plasma ADAMTS13 and von Willebrand factor in diagnosis and prediction of prognosis in pulmonary arterial hypertension,,Cardiometabolic / Immunology ,170,48,,2,,,1,Target 48,,"Ahmed A, Ahmed S, Rådegran G.",Pulm Circ. 2021 Sep 30;11(4):20458940211041500. doi: 10.1177/20458940211041500. eCollection 2021 Oct-Dec.,Ahmed A,Pulm Circ,2021,10/7/2021,PMC8488531,,10.1177/20458940211041500,,170,1,1,,,,
Quanterix,Q3 '21,34569696,Associations of amyloid and neurodegeneration plasma biomarkers with comorbidities,0,Neurology ,,4,,,,,1,HD-1 ,,"Syrjanen JA, Campbell MR, Algeciras-Schimnich A, Vemuri P, Graff-Radford J, Machulda MM, Bu G, Knopman DS, Jack CR Jr, Petersen RC, Mielke MM.",Alzheimers Dement. 2021 Sep 27. doi: 10.1002/alz.12466. Online ahead of print.,Syrjanen JA,Alzheimers Dement,2021,9/27/2021,,,10.1002/alz.12466,,0,0,0,,,,
Quanterix,Q3 '21,33504255,Characterization of Cerebrospinal Fluid Ubiquitin C-Terminal Hydrolase L1 as a Biomarker of Human Acute Traumatic Spinal Cord Injury,0,Neurology ,32,1,,,,,1,,,"Stukas S, Gill J, Cooper J, Belanger L, Ritchie L, Tsang A, Dong K, Streijger F, Street J, Paquette S, Ailon T, Dea N, Charest-Morin R, Fisher CG, Dhall S, Mac-Thiong JM, Wilson JR, Bailey C, Christie S, Dvorak MF, Wellington C, Kwon BK.",J Neurotrauma. 2021 Aug 1;38(15):2055-2064. doi: 10.1089/neu.2020.7352. Epub 2021 May 3.,Stukas S,J Neurotrauma,2021,1/28/2021,,,10.1089/neu.2020.7352,,32,0,0,,,,
Quanterix,Q3 '21,32679614,Plasma metabolites associated with biomarker evidence of neurodegeneration in cognitively normal older adults,0,Neurology ,100,1,,,,,1,,Also looked at metabolites with mass spec ,"Chatterjee P, Cheong YJ, Bhatnagar A, Goozee K, Wu Y, McKay M, Martins IJ, Lim WLF, Pedrini S, Tegg M, Villemagne VL, Asih PR, Dave P, Shah TM, Dias CB, Fuller SJ, Hillebrandt H, Gupta S, Hone E, Taddei K, Zetterberg H, Blennow K, Sohrabi HR, Martins RN.",J Neurochem. 2021 Oct;159(2):389-402. doi: 10.1111/jnc.15128. Epub 2020 Aug 1.,Chatterjee P,J Neurochem,2021,7/18/2020,,,10.1111/jnc.15128,,100,1,0,,,,
Quanterix,Q3 '21,33259038,Quantification of SARS-CoV-2 antigen levels in the blood of patients with COVID-19,1,Infectious disease ,35,1,,,,,1,,,"Su B, Yin J, Lin X, Zhang T, Yao X, Xu Y, Lu Y, Wang W, Liu K, Zhang J, Xie L, Jin R, Feng Y.",Sci China Life Sci. 2021 Jul;64(7):1193-1196. doi: 10.1007/s11427-020-1830-8. Epub 2020 Nov 26.,Su B,Sci China Life Sci,2021,12/1/2020,PMC7706695,,10.1007/s11427-020-1830-8,,35,0,0,,,,
Quanterix,Q3 '21,33164145,Absence of Toxemia in Clostridioides difficile Infection: Results from Ultrasensitive Toxin Assay of Serum,0,Infectious Disease ,,2,,,,,1,,Unable to detect toxins in patients with c-diff ,"Sprague R, Warny K, Pollock N, Daugherty K, Lin Q, Xu H, Cuddemi C, Barrett C, Chen X, Banz A, Lantz A, Garey KW, Gonzales-Luna AJ, Alonso CD, Galvez JAV, Kelly CP.",Dig Dis Sci. 2021 Oct;66(10):3303-3306. doi: 10.1007/s10620-020-06683-8. Epub 2020 Nov 8.,Sprague R,Dig Dis Sci,2021,11/9/2020,PMC8105423,,10.1007/s10620-020-06683-8,,0,0,0,,,,
Quanterix,Q3 '21,34309632,"Comparison of Plasma Phosphorylated Tau Species With Amyloid and Tau Positron Emission Tomography, Neurodegeneration, Vascular Pathology, and Cognitive Outcomes",1,Neurology ,1329,2,,,,,1,,Head to head with MSD for alzheimer pathology measurements; MSD was found to be more accurate; phosphorylated markers were assessed ,"Mielke MM, Frank RD, Dage JL, Jeromin A, Ashton NJ, Blennow K, Karikari TK, Vanmechelen E, Zetterberg H, Algeciras-Schimnich A, Knopman DS, Lowe V, Bu G, Vemuri P, Graff-Radford J, Jack CR Jr, Petersen RC.",JAMA Neurol. 2021 Sep 1;78(9):1108-1117. doi: 10.1001/jamaneurol.2021.2293.,Mielke MM,JAMA Neurol,2021,7/26/2021,PMC8314178,,10.1001/jamaneurol.2021.2293,,1329,13,1,,,,
Quanterix,Q3 '21,34505866,Serum IFN?2 measured by single-molecule array associates with systemic disease manifestations in SjÃÂÃÂÃÂÃÂ¶gren's syndrome,0,Immunology ,310,1,,,,,1,HD-X,Other methods were used to measure 6 other proteins ,"Huijser E, Göpfert J, Brkic Z, van Helden-Meeuwsen CG, Jansen S, Mandl T, Olsson P, Schrijver B, Schreurs MWJ, van Daele PLA, Dik WA, Versnel MA.",Rheumatology (Oxford). 2021 Sep 10:keab688. doi: 10.1093/rheumatology/keab688. Online ahead of print.,Huijser E,Rheumatology (Oxford),2021,9/10/2021,,,10.1093/rheumatology/keab688,,310,3,0,,,,
Quanterix,Q3 '21,34252919,Systems vaccinology of the BNT162b2 mRNA vaccine in humans,1,Immunology / Infectious Disease ,56,1,,,,,1,,"Other methods, including Olink, were used to measure the same and other proteins in sampls ","Arunachalam PS, Scott MKD, Hagan T, Li C, Feng Y, Wimmers F, Grigoryan L, Trisal M, Edara VV, Lai L, Chang SE, Feng A, Dhingra S, Shah M, Lee AS, Chinthrajah S, Sindher SB, Mallajosyula V, Gao F, Sigal N, Kowli S, Gupta S, Pellegrini K, Tharp G, Maysel-Auslender S, Hamilton S, Aoued H, Hrusovsky K, Roskey M, Bosinger SE, Maecker HT, Boyd SD, Davis MM, Utz PJ, Suthar MS, Khatri P, Nadeau KC, Pulendran B.",Nature. 2021 Aug;596(7872):410-416. doi: 10.1038/s41586-021-03791-x. Epub 2021 Jul 12.,Arunachalam PS,Nature,2021,7/12/2021,,,10.1038/s41586-021-03791-x,,56,0,1,,,,
Quanterix,Q3 '21,34379400,Developing a SARS-CoV-2 Antigen Test Using Engineered Affinity Proteins,1,Infectious disease ,,1,,,,,1,,Helped in creation of a different test ,"Kim S, Yee E, Miller EA, Hao Y, Tay DMY, Sung KJ, Jia H, Johnson JM, Saeed M, Mace CR, Yüksel Yurt D, Sikes HD.",ACS Appl Mater Interfaces. 2021 Aug 25;13(33):38990-39002. doi: 10.1021/acsami.1c08174. Epub 2021 Aug 11.,Kim S,ACS Appl Mater Interfaces,2021,8/11/2021,,,10.1021/acsami.1c08174,,0,0,0,,,,
Quanterix,Q3 '21,34247104,Circulating levels of tight junction proteins in multiple sclerosis: Association with inflammation and disease activity before and after disease modifying therapy,0,neuromuscular disease,244,2,,,,,1,,Other methods were used,"Olsson A, Gustavsen S, Langkilde AR, Hansen TH, Sellebjerg F, Bach Søndergaard H, Oturai AB.",Mult Scler Relat Disord. 2021 Sep;54:103136. doi: 10.1016/j.msard.2021.103136. Epub 2021 Jul 3.,Olsson A,Mult Scler Relat Disord,2021,7/11/2021,,,10.1016/j.msard.2021.103136,,244,2,1,,,,
Quanterix,Q3 '21,34630068,Detection of Cerebrospinal Fluid Neurofilament Light Chain as a Marker for Alpha-Synucleinopathies,0,Neurology ,429,4,,,,,4,,All in single plex ,"Canaslan S, Schmitz M, Villar-Piqué A, Maass F, Gmitterová K, Varges D, Lingor P, Llorens F, Hermann P, Zerr I.",Front Aging Neurosci. 2021 Sep 22;13:717930. doi: 10.3389/fnagi.2021.717930. eCollection 2021.,Canaslan S,Front Aging Neurosci,2021,10/11/2021,PMC8493247,,10.3389/fnagi.2021.717930,,1716,17,1,,,,
Quanterix,Q3 '21,34494715,Diagnostic and prognostic plasma biomarkers for preclinical Alzheimer's disease,0,Neurology ,,4,,,,,1,,GFAP and p-tau were found to be potential diagnostics ,"Chatterjee P, Pedrini S, Ashton NJ, Tegg M, Goozee K, Singh AK, Karikari TK, Simrén J, Vanmechelen E, Armstrong NJ, Hone E, Asih PR, Taddei K, Doré V, Villemagne VL, Sohrabi HR, Zetterberg H, Masters CL, Blennow K, Martins RN.",Alzheimers Dement. 2021 Sep 8. doi: 10.1002/alz.12447. Online ahead of print.,Chatterjee P,Alzheimers Dement,2021,9/8/2021,,,10.1002/alz.12447,,0,0,0,,,,
Quanterix,Q3 '21,34363587,Neurological symptoms and axonal damage in COVID-19 survivors: are there sequelae?,1,Neurology / infectious disease ,329,1,,,,,1,SR-X,,"Bozzetti S, Ferrari S, Zanzoni S, Alberti D, Braggio M, Carta S, Piraino F, Gabbiani D, Girelli D, Nocini R, Monaco S, Crisafulli E, Mariotto S.",Immunol Res. 2021 Dec;69(6):553-557. doi: 10.1007/s12026-021-09220-5. Epub 2021 Aug 7.,Bozzetti S,Immunol Res,2021,8/7/2021,PMC8346772,,10.1007/s12026-021-09220-5,,329,3,0,,,,
Quanterix,Q3 '21,34627002,Serum GFAP and NfL levels in benign relapsing-remitting multiple sclerosis,0,neuromuscular disease,77,2,,,,,1,,"Single measurements not good enough, need change over time ","Niiranen M, Kontkanen A, Jääskeläinen O, Tertsunen HM, Selander T, Hartikainen P, Huber N, Solje E, Haapasalo A, Kokkola T, Lohioja T, Herukka SK, Simula S, Remes AM.",Mult Scler Relat Disord. 2021 Sep 28;56:103280. doi: 10.1016/j.msard.2021.103280. Online ahead of print.,Niiranen M,Mult Scler Relat Disord,2021,10/9/2021,,,10.1016/j.msard.2021.103280,,77,0,1,,,,
Quanterix,Q3 '21,33491853,The diagnostic and prognostic capabilities of plasma biomarkers in Alzheimer's disease,0,Neurology ,309,6,,,,,1,HD-1 ,In-house and commercially available assays ,"Simrén J, Leuzy A, Karikari TK, Hye A, Benedet AL, Lantero-Rodriguez J, Mattsson-Carlgren N, Schöll M, Mecocci P, Vellas B, Tsolaki M, Kloszewska I, Soininen H, Lovestone S, Aarsland D; AddNeuroMed consortium, Hansson O, Rosa-Neto P, Westman E, Blennow K, Zetterberg H, Ashton NJ.",Alzheimers Dement. 2021 Jul;17(7):1145-1156. doi: 10.1002/alz.12283. Epub 2021 Jan 25.,Simrén J,Alzheimers Dement,2021,1/25/2021,PMC8359457,,10.1002/alz.12283,,309,3,0,,,,
Quanterix,Q3 '21,34550542,Serum Neurofilament Light: a Potential Diagnostic and Prognostic Biomarker in Obstetric Posterior Reversible Encephalopathy Syndrome,0,Neurology ,222,1,,,,,1,,,"Fang X, Liang Y, Zhang W, Wang Q, Chen J, Chen J, Lin Y, Chen Y, Yu L, Wang H, Chen D.",Mol Neurobiol. 2021 Dec;58(12):6460-6470. doi: 10.1007/s12035-021-02562-z. Epub 2021 Sep 22.,Fang X,Mol Neurobiol,2021,9/22/2021,,,10.1007/s12035-021-02562-z,,222,2,0,,,,
Quanterix,Q3 '21,34289718,Pre-analytical sample handling effects on blood cytokine levels: quality control of a COVID-19 biobank,0,Immunology / Infectious Disease ,208,6,,,,,1,,6 plex kit; mostly methods based ,"Verberk IM, Nossent EJ, Bontkes HJ, Teunissen CE.",Biomark Med. 2021 Aug;15(12):987-997. doi: 10.2217/bmm-2020-0770. Epub 2021 Jul 22.,Verberk IM,Biomark Med,2021,7/22/2021,PMC8359910,,10.2217/bmm-2020-0770,,208,2,0,,,,
Quanterix,Q3 '21,34114244,Neurofilament light chain as a biomarker of meningoencephalitis of unknown etiology in dogs,0,Neurology ,74,1,,,,,1,,Vet based,"Yun T, Koo Y, Chae Y, Lee D, Kim H, Kim S, Chang D, Na KJ, Yang MP, Kang BT.",J Vet Intern Med. 2021 Jul;35(4):1865-1872. doi: 10.1111/jvim.16184. Epub 2021 Jun 10.,Yun T,J Vet Intern Med,2021,6/11/2021,PMC8295659,,10.1111/jvim.16184,,74,0,1,,,,
